Mission ID,Distance [m],Elevation [m],Cargo [kg],Battery Level,Time of Day [h],Traffic Level,Mode,Energy [kJ]
3489,141.33,0.1,3.86,0.479,14.0,medium,priority,369.49
3490,306.16,0.9,4.62,0.913,19.0,low,normal,585.374
3491,224.46,-2.1,0.0,0.336,6.0,medium,priority,422.891
3492,145.7,3.6,3.67,0.455,10.0,high,normal,575.662
3493,201.06,-0.4,5.42,0.737,1.0,medium,normal,460.459
3494,278.46,-1.0,2.51,,14.0,low,normal,502.623
3495,151.96,-5.8,5.3,0.757,17.0,medium,,733.642
3496,178.44,0.0,0.0,0.698,11.0,medium,normal,238.865
3497,133.42,0.5,2.05,0.474,18.0,low,priority,256.205
3498,177.37,-1.2,5.38,0.939,15.0,medium,normal,513.288
3499,80.51,-0.1,,0.745,6.0,high,normal,113.876
3500,115.46,3.3,2.89,0.739,22.0,low,normal,348.079
3501,89.69,3.9,6.06,0.641,14.0,high,normal,604.348
3502,200.99,1.8,2.92,0.815,18.0,low,normal,426.943
3503,66.12,2.5,1.88,0.595,5.0,medium,normal,265.771
3504,239.35,-1.6,1.98,0.58,7.0,low,,406.293
3505,57.49,0.1,6.61,0.649,2.0,medium,normal,223.728
3506,90.63,3.4,1.52,0.695,14.0,medium,priority,371.234
3507,249.96,-1.3,5.03,0.917,23.0,low,priority,582.375
3508,126.99,3.0,1.18,0.721,15.0,medium,normal,375.91
3509,261.1,0.0,7.15,0.707,1.0,medium,normal,621.004
3510,245.93,-1.1,4.69,0.785,9.0,high,priority,729.287
3511,177.73,-4.0,8.75,0.74,7.0,low,priority,726.231
3512,77.29,4.4,2.0,0.736,16.0,high,normal,419.888
3513,89.62,-0.4,5.73,0.531,16.0,medium,normal,308.921
3514,170.22,-0.4,5.46,0.895,3.0,low,priority,410.625
3515,181.3,0.2,7.44,0.99,17.0,low,priority,518.552
3516,160.51,-1.0,0.0,0.658,9.0,medium,normal,259.991
3517,102.99,2.7,0.73,0.317,1.0,low,normal,262.204
3518,116.45,0.0,1.43,0.944,,low,normal,152.019
3519,43.33,-0.8,1.26,0.747,4.0,low,normal,91.841
3520,281.9,2.6,8.08,0.881,8.0,low,normal,828.905
3521,216.26,-1.1,10.61,0.406,3.0,high,priority,850.521
3522,73.28,3.0,2.68,0.896,22.0,low,normal,308.594
3523,246.64,-0.6,2.24,0.272,15.0,,normal,498.751
3524,106.64,-3.5,0.91,0.915,19.0,low,normal,316.285
3525,223.07,4.6,2.55,0.839,10.0,high,normal,709.381
3526,118.05,2.1,7.41,0.893,10.0,medium,normal,513.216
3527,131.37,-2.3,1.91,0.489,12.0,high,normal,407.117
3528,166.42,-0.8,,0.958,9.0,medium,normal,491.442
3529,229.2,0.9,1.61,0.721,8.0,medium,normal,390.263
3530,169.05,0.9,4.77,0.313,0.0,low,normal,390.395
3531,207.33,2.2,1.91,0.946,19.0,low,normal,398.586
3532,314.54,-0.9,0.0,0.922,17.0,high,normal,534.334
3533,58.64,-1.0,0.0,0.786,9.0,high,normal,161.559
3534,179.92,-1.7,4.35,0.704,23.0,medium,normal,454.182
3535,188.17,-1.0,9.34,0.648,22.0,low,normal,575.114
3536,30.5,-1.0,5.49,0.58,18.0,medium,normal,152.82
3537,127.0,0.8,5.6,0.743,0.0,high,normal,389.977
3538,82.71,-2.4,0.89,0.863,18.0,medium,priority,274.854
3539,45.49,-0.6,2.76,0.956,11.0,high,normal,167.949
3540,40.93,-2.9,1.84,0.692,22.0,low,normal,200.512
3541,135.08,0.3,4.87,0.621,13.0,medium,normal,374.511
3542,282.28,0.9,1.16,0.514,12.0,medium,priority,526.275
3543,77.44,3.4,8.79,0.305,0.0,low,normal,489.467
3544,56.28,-0.4,0.77,0.909,15.0,low,priority,105.7
3545,196.62,-0.6,1.02,,17.0,medium,priority,364.185
3546,162.78,-2.9,0.0,0.926,10.0,medium,normal,375.042
3547,91.6,0.9,5.08,0.785,10.0,high,normal,367.671
3548,71.11,5.1,0.92,0.926,12.0,high,normal,415.339
3549,192.28,-0.5,7.16,0.296,23.0,low,normal,486.566
3550,47.51,0.5,0.0,0.697,1.0,low,priority,114.405
3551,184.14,-6.1,3.94,0.821,20.0,low,normal,598.311
3552,70.85,-1.2,4.43,0.867,,medium,normal,298.991
3553,179.9,1.6,2.65,0.761,12.0,medium,normal,450.386
3554,340.83,1.5,5.0,0.514,23.0,low,normal,661.168
3555,238.72,1.9,3.85,0.412,21.0,medium,normal,536.519
3556,274.83,0.5,9.83,0.535,23.0,medium,normal,803.869
3557,265.93,1.9,0.18,0.852,22.0,low,normal,390.309
3558,222.85,-0.4,0.0,0.797,15.0,medium,normal,326.833
3559,230.04,-1.3,5.39,0.424,21.0,low,normal,499.871
3560,281.58,2.5,3.61,0.63,2.0,medium,normal,654.001
3561,295.26,-5.2,2.65,0.574,1.0,medium,normal,705.409
3562,295.31,-1.2,5.64,0.931,18.0,medium,normal,669.511
3563,103.67,3.4,9.56,0.781,7.0,medium,normal,623.582
3564,135.38,1.1,6.77,0.842,0.0,low,normal,407.208
3565,155.46,-1.3,0.37,0.61,5.0,medium,normal,277.256
3566,163.14,-0.7,,0.887,5.0,low,normal,267.981
3567,137.52,-1.2,4.26,0.61,9.0,low,normal,337.478
3568,153.71,4.7,3.47,0.883,8.0,medium,,562.928
3569,175.59,1.4,0.52,0.303,9.0,low,normal,339.982
3570,174.42,3.5,0.0,0.471,7.0,,normal,336.201
3571,64.47,1.5,7.49,0.716,21.0,medium,normal,344.322
3572,,-1.2,5.87,,19.0,medium,priority,326.408
3573,181.24,2.7,8.35,0.315,2.0,low,normal,665.738
3574,192.26,3.4,3.5,0.634,1.0,medium,normal,560.885
3575,113.86,-1.1,9.51,0.495,0.0,low,priority,476.114
3576,211.46,-0.5,7.57,0.926,23.0,low,priority,554.779
3577,48.94,-0.1,4.19,0.639,9.0,medium,,159.006
3578,160.47,0.4,4.19,0.723,5.0,low,normal,320.996
3579,52.91,1.7,3.36,0.965,0.0,medium,normal,223.13
3580,,0.8,3.95,0.592,14.0,medium,,267.966
3581,266.49,-1.3,3.22,0.852,7.0,low,normal,476.079
3582,200.08,0.2,0.99,0.952,1.0,low,normal,288.802
3583,221.32,-0.1,3.73,0.865,18.0,low,normal,390.088
3584,88.65,2.0,0.0,0.507,23.0,low,priority,206.742
3585,78.63,-4.2,4.37,,11.0,high,normal,480.48
3586,214.49,-3.2,0.0,0.616,4.0,low,normal,395.38
3587,179.5,3.7,1.05,0.43,4.0,medium,normal,439.335
3588,28.13,-1.2,1.79,0.896,10.0,medium,normal,136.55
3589,136.55,2.6,3.53,0.917,8.0,medium,normal,384.452
3590,32.06,-3.3,3.05,0.657,15.0,medium,normal,278.747
3591,122.82,-1.9,4.34,0.76,16.0,medium,normal,422.491
3592,156.51,0.7,3.72,0.567,7.0,low,normal,331.799
3593,133.92,-0.8,3.6,0.918,17.0,medium,normal,334.833
3594,242.44,0.4,6.7,0.783,12.0,medium,normal,662.27
3595,262.68,-2.7,6.06,0.733,7.0,medium,priority,722.655
3596,224.3,5.0,0.0,0.524,1.0,medium,priority,521.602
3597,57.65,0.1,7.72,0.298,14.0,high,normal,274.152
3598,66.15,-0.3,3.04,0.585,5.0,low,normal,148.397
3599,119.33,-1.2,7.6,0.648,23.0,high,normal,433.174
3600,171.61,0.5,4.36,0.209,23.0,low,normal,346.404
3601,54.99,2.2,0.85,0.775,18.0,low,normal,160.448
3602,99.41,-2.2,4.62,0.395,14.0,medium,normal,377.463
3603,174.11,3.5,1.53,0.749,12.0,medium,priority,547.04
3604,225.49,-0.4,5.53,0.887,16.0,medium,normal,548.145
3605,162.67,-3.2,0.0,0.63,12.0,medium,normal,380.572
3606,93.42,-2.2,1.59,0.617,9.0,high,normal,308.3
3607,132.86,3.4,0.0,0.635,4.0,medium,normal,324.607
3608,144.03,0.5,4.56,0.85,11.0,medium,normal,369.717
3609,170.0,1.8,1.7,0.84,3.0,high,normal,373.423
3610,143.43,-1.4,0.72,0.503,17.0,medium,,300.585
3611,181.03,1.6,1.43,0.65,19.0,low,,361.228
3612,,0.8,4.8,0.891,18.0,medium,normal,195.229
3613,243.97,2.6,3.71,0.89,14.0,medium,normal,670.077
3614,199.78,0.9,6.53,0.544,3.0,low,normal,501.87
3615,193.44,3.5,3.93,0.736,23.0,medium,normal,575.749
3616,119.29,-2.9,4.45,0.727,5.0,low,normal,368.72
3617,122.59,0.5,5.12,0.599,4.0,low,normal,270.808
3618,124.27,-0.3,8.41,0.643,13.0,high,normal,519.615
3619,108.96,,10.56,0.412,4.0,medium,priority,701.985
3620,125.64,-1.6,4.14,0.897,12.0,medium,normal,343.575
3621,164.89,-2.0,5.93,0.849,19.0,low,priority,512.704
3622,138.59,4.8,4.66,0.937,18.0,low,normal,567.876
3623,93.56,-1.3,3.47,0.516,16.0,high,priority,353.027
3624,65.52,-3.0,8.03,0.511,19.0,high,normal,443.661
3625,30.74,5.0,3.08,0.294,3.0,low,normal,346.814
3626,145.71,0.1,1.28,0.673,23.0,low,priority,235.441
3627,304.26,-1.7,4.0,0.664,6.0,low,normal,590.946
3628,279.35,-1.9,4.75,0.916,0.0,low,normal,627.33
3629,166.32,-2.6,0.0,0.929,15.0,medium,priority,429.841
3630,64.2,2.6,5.04,0.891,23.0,medium,normal,321.206
3631,224.04,-0.8,0.0,0.539,21.0,low,normal,293.279
3632,216.57,-1.8,2.38,0.947,13.0,high,normal,520.764
3633,32.58,-0.1,6.53,0.595,6.0,low,normal,147.936
3634,274.81,3.6,2.22,0.572,15.0,medium,normal,654.273
3635,124.78,-1.3,3.68,0.699,16.0,medium,normal,381.748
3636,56.78,-4.7,1.83,0.69,22.0,low,priority,335.487
3637,36.19,3.8,0.3,0.908,7.0,medium,normal,211.622
3638,190.39,-1.9,0.0,0.943,7.0,low,normal,276.765
3639,207.83,0.1,7.44,0.649,2.0,low,normal,495.62
3640,56.36,0.4,4.2,0.617,4.0,low,normal,180.626
3641,153.37,0.1,2.85,0.738,14.0,high,normal,322.309
3642,304.5,-0.6,0.0,0.625,20.0,medium,normal,369.934
3643,113.49,3.6,0.0,0.417,10.0,medium,normal,339.268
3644,163.39,-3.4,6.44,0.352,11.0,medium,priority,724.766
3645,225.2,-0.2,6.93,0.583,14.0,high,normal,646.271
3646,219.71,-0.2,4.98,,3.0,low,priority,489.403
3647,215.6,-1.3,3.59,0.831,4.0,low,normal,404.216
3648,227.1,-1.8,4.52,0.383,23.0,medium,normal,515.337
3649,77.87,1.0,1.95,0.785,7.0,low,normal,197.588
3650,122.09,1.2,2.69,0.544,0.0,low,normal,245.336
3651,86.65,-1.7,4.63,0.591,18.0,medium,normal,294.831
3652,168.07,-0.9,4.03,0.826,18.0,medium,priority,399.897
3653,155.45,-0.0,5.42,0.977,22.0,low,normal,333.328
3654,257.75,-3.6,4.73,0.974,15.0,high,normal,781.85
3655,31.97,1.6,4.7,0.987,19.0,medium,normal,173.558
3656,56.05,1.4,0.0,0.505,3.0,low,normal,170.035
3657,214.5,1.5,4.21,0.779,11.0,medium,priority,599.011
3658,69.48,-0.5,8.32,0.773,20.0,medium,priority,308.356
3659,62.98,0.8,5.88,0.662,11.0,medium,normal,305.794
3660,54.73,-1.9,7.54,0.538,14.0,medium,normal,376.832
3661,206.26,4.1,9.01,0.439,15.0,high,normal,1008.732
3662,117.55,0.2,5.66,0.264,11.0,low,normal,313.808
3663,47.67,-1.5,0.34,0.742,17.0,medium,normal,145.887
3664,119.79,0.0,3.25,0.519,4.0,low,normal,232.9
3665,172.4,2.3,2.17,0.508,17.0,medium,,436.592
3666,41.8,4.8,1.02,0.628,7.0,medium,normal,334.645
3667,153.7,-4.6,5.14,0.765,16.0,medium,normal,662.772
3668,132.09,-1.3,5.24,0.65,3.0,high,normal,417.88
3669,285.37,-2.3,,0.789,4.0,low,normal,630.401
3670,115.65,-0.1,1.22,0.864,1.0,low,normal,173.967
3671,185.06,0.6,6.84,0.798,20.0,low,normal,488.807
3672,114.45,3.1,5.03,0.715,23.0,low,normal,429.857
3673,138.25,-1.0,8.05,0.807,17.0,low,normal,469.558
3674,274.24,0.0,7.5,0.823,21.0,low,normal,592.735
3675,210.3,5.5,4.75,0.665,18.0,medium,normal,685.851
3676,244.48,-3.0,6.8,0.917,9.0,high,normal,877.57
3677,45.07,1.1,6.7,0.634,12.0,medium,normal,265.532
3678,105.67,-0.7,6.56,0.753,20.0,low,normal,321.917
3679,200.23,0.4,2.95,0.795,13.0,medium,normal,408.183
3680,318.37,0.8,4.45,0.825,0.0,low,normal,590.622
3681,59.49,-5.2,5.02,0.433,1.0,low,normal,390.555
3682,72.67,-1.7,5.59,0.79,22.0,medium,normal,281.01
3683,108.92,-1.9,3.81,0.982,16.0,medium,normal,349.675
3684,149.24,4.8,2.39,0.636,19.0,medium,normal,494.729
3685,114.11,3.4,1.82,0.437,11.0,medium,normal,381.047
3686,284.78,-0.6,4.81,0.963,11.0,medium,normal,642.145
3687,175.99,0.7,8.99,0.673,2.0,low,priority,548.378
3688,44.13,1.7,2.87,0.841,0.0,low,normal,191.415
3689,139.26,0.4,4.78,0.614,12.0,medium,normal,366.488
3690,256.63,0.5,2.01,0.346,12.0,medium,normal,465.892
3691,247.68,-3.6,5.92,0.869,16.0,high,normal,852.487
3692,111.7,3.1,7.89,0.456,22.0,medium,normal,556.521
3693,168.45,1.5,3.13,0.768,4.0,low,normal,376.234
3694,210.79,0.5,6.0,0.97,11.0,medium,normal,551.166
3695,140.24,3.6,2.89,0.594,17.0,medium,priority,511.995
3696,217.61,1.5,0.54,0.598,4.0,low,normal,327.921
3697,60.48,0.6,4.74,0.47,11.0,medium,normal,216.66
3698,169.36,-0.2,4.27,0.706,8.0,low,priority,390.379
3699,237.54,0.6,1.88,0.93,6.0,medium,normal,428.174
3700,146.18,-0.8,2.92,0.752,5.0,low,normal,275.741
3701,261.85,1.3,4.27,0.63,,medium,normal,616.95
3702,233.65,-3.2,4.38,0.657,2.0,medium,normal,624.264
3703,126.22,-2.6,6.64,0.212,10.0,high,normal,602.867
3704,62.38,0.9,5.19,0.766,,medium,normal,249.127
3705,59.71,2.5,2.47,0.381,18.0,high,normal,288.819
3706,224.32,1.4,5.9,0.772,21.0,low,normal,551.598
3707,292.09,1.5,3.33,0.573,14.0,medium,normal,611.289
3708,235.36,-3.9,6.3,0.325,3.0,low,normal,690.778
3709,118.5,2.3,2.27,0.586,20.0,low,normal,317.115
3710,309.21,-3.3,4.82,0.807,14.0,medium,normal,842.355
3711,177.37,-3.0,5.75,0.539,21.0,medium,priority,613.384
3712,172.23,2.3,1.03,0.601,10.0,high,normal,407.457
3713,236.53,-1.0,1.91,0.586,4.0,low,normal,378.228
3714,104.68,-4.6,0.41,0.474,20.0,high,priority,401.307
3715,170.78,-0.3,6.29,0.667,7.0,medium,normal,444.929
3716,239.82,-1.8,6.88,0.66,23.0,low,normal,651.627
3717,342.76,-1.0,0.0,0.752,,high,priority,554.792
3718,222.23,2.6,3.71,0.476,12.0,medium,,627.173
3719,56.46,0.5,0.75,0.678,13.0,medium,normal,136.901
3720,250.78,-1.1,3.95,0.849,16.0,medium,normal,552.202
3721,172.55,1.6,3.86,0.703,11.0,low,priority,498.784
3722,252.64,-1.8,0.0,0.793,19.0,low,normal,371.857
3723,83.74,2.2,6.21,0.319,1.0,low,priority,387.434
3724,87.15,3.8,9.08,0.861,5.0,low,normal,549.769
3725,269.89,-2.3,4.93,0.751,12.0,medium,normal,719.092
3726,195.02,1.6,2.71,0.711,19.0,low,normal,382.117
3727,94.17,1.2,4.38,0.662,17.0,medium,normal,328.777
3728,140.8,1.9,5.31,0.941,4.0,medium,priority,482.794
3729,138.81,0.5,0.0,0.867,9.0,high,normal,199.452
3730,140.05,-1.1,4.33,0.927,0.0,medium,,330.764
3731,228.41,0.1,1.24,0.857,19.0,low,normal,306.406
3732,174.51,-0.9,0.0,,20.0,low,priority,259.039
3733,91.74,-4.4,3.61,0.271,3.0,low,normal,392.801
3734,156.44,-1.6,5.72,0.856,4.0,medium,normal,437.107
3735,162.42,0.1,6.76,0.977,8.0,low,priority,425.104
3736,57.05,-3.2,2.7,0.972,22.0,low,normal,247.44
3737,159.16,0.2,1.91,0.912,12.0,low,normal,289.139
3738,41.56,1.7,3.8,0.65,6.0,low,priority,194.741
3739,88.9,-5.4,2.54,0.783,15.0,medium,priority,515.939
3740,185.6,-0.4,0.0,0.273,19.0,low,normal,208.896
3741,331.79,0.3,6.54,0.663,12.0,high,normal,878.416
3742,82.75,0.5,2.7,0.593,6.0,low,priority,199.581
3743,55.01,4.5,1.98,0.381,16.0,high,,459.55
3744,218.05,-1.5,6.61,0.596,6.0,low,normal,535.912
3745,180.53,0.8,3.74,0.667,0.0,medium,normal,403.469
3746,245.94,-0.7,6.35,0.765,14.0,medium,priority,746.361
3747,61.66,-0.1,3.14,0.757,13.0,medium,normal,185.009
3748,214.58,5.2,7.23,0.866,18.0,low,normal,817.057
3749,118.51,0.3,3.67,0.985,9.0,medium,normal,282.853
3750,64.58,-2.6,3.9,0.91,22.0,medium,normal,318.128
3751,131.79,-4.5,2.01,0.628,20.0,low,normal,425.918
3752,91.34,-0.3,4.74,0.586,21.0,high,normal,276.713
3753,72.86,1.2,4.57,0.734,2.0,low,normal,219.849
3754,59.25,0.7,4.7,0.781,23.0,high,normal,231.385
3755,220.85,2.6,8.49,0.496,6.0,medium,normal,782.072
3756,239.96,-4.3,2.81,0.9,1.0,medium,normal,600.233
3757,363.12,-4.1,4.67,0.467,0.0,low,normal,841.05
3758,24.33,3.4,4.4,0.518,1.0,low,normal,260.919
3759,145.91,2.2,8.12,0.609,21.0,medium,normal,578.082
3760,182.54,-1.9,5.54,0.787,13.0,medium,normal,547.197
3761,267.5,-0.2,0.64,0.659,8.0,low,normal,362.437
3762,230.94,-3.2,3.47,0.828,6.0,low,normal,523.167
3763,72.74,-0.1,0.0,0.247,15.0,low,normal,77.755
3764,115.24,0.6,2.95,,6.0,medium,normal,234.097
3765,174.27,-0.1,6.02,0.548,11.0,low,normal,420.687
3766,166.48,0.1,1.04,0.807,8.0,low,normal,227.455
3767,218.19,1.0,0.0,0.375,20.0,low,normal,308.418
3768,267.63,-3.8,3.08,0.562,20.0,high,normal,674.163
3769,313.76,2.5,1.75,0.784,2.0,low,normal,543.784
3770,76.88,1.9,7.47,0.897,6.0,medium,priority,411.053
3771,188.5,-1.5,,0.761,9.0,medium,priority,690.114
3772,47.8,0.9,1.07,0.874,18.0,high,normal,115.816
3773,50.0,1.2,4.03,0.838,23.0,low,normal,201.725
3774,95.45,-2.7,4.21,0.777,2.0,low,normal,321.862
3775,150.28,1.2,4.7,0.488,12.0,medium,priority,498.91
3776,72.13,1.4,1.19,0.693,1.0,medium,normal,176.861
3777,74.91,2.7,1.92,0.823,8.0,low,priority,251.865
3778,184.66,-0.3,2.34,0.765,13.0,low,normal,332.652
3779,166.21,0.3,0.0,0.555,4.0,low,normal,202.817
3780,218.56,0.1,0.63,0.725,17.0,low,normal,336.224
3781,89.04,1.6,0.0,0.866,4.0,low,normal,174.956
3782,51.71,-2.4,5.8,0.77,15.0,medium,normal,318.678
3783,120.41,0.5,3.16,0.541,17.0,medium,priority,300.684
3784,231.17,-0.4,2.85,0.825,9.0,high,normal,505.102
3785,123.65,-3.1,0.0,0.333,22.0,low,normal,272.583
3786,87.11,-4.3,0.54,0.435,23.0,medium,priority,346.267
3787,36.77,2.8,4.73,0.58,12.0,low,priority,309.527
3788,60.67,1.6,6.73,0.693,10.0,medium,normal,341.332
3789,120.45,-1.9,0.0,0.37,0.0,medium,normal,242.854
3790,230.94,-0.1,0.0,0.841,18.0,low,normal,239.337
3791,121.42,-0.7,6.03,0.885,9.0,medium,normal,396.743
3792,256.33,-0.1,1.4,0.835,20.0,low,priority,377.679
3793,217.21,-0.1,6.92,0.697,7.0,medium,normal,564.372
3794,173.43,2.7,6.94,0.583,20.0,low,normal,548.156
3795,193.72,1.0,4.73,0.913,10.0,medium,priority,544.002
3796,142.68,-2.1,4.95,0.735,18.0,medium,normal,435.464
3797,245.58,-3.1,3.36,0.986,14.0,high,priority,789.092
3798,126.97,-2.0,6.22,0.744,15.0,medium,priority,533.305
3799,238.76,-3.6,0.0,0.957,2.0,medium,normal,461.276
3800,237.39,0.0,5.39,0.485,11.0,medium,normal,581.412
3801,94.97,0.8,5.53,0.96,19.0,medium,normal,290.847
3802,110.29,1.2,1.9,0.579,15.0,medium,normal,266.685
3803,94.34,2.5,2.11,0.82,11.0,high,normal,355.333
3804,242.2,-0.6,4.85,0.718,18.0,low,normal,500.474
3805,196.97,0.6,1.8,0.893,6.0,low,normal,325.309
3806,126.44,-2.1,3.25,0.518,21.0,,normal,347.852
3807,289.02,3.5,2.61,0.77,11.0,medium,normal,724.965
3808,159.56,-0.7,2.74,0.536,19.0,high,normal,340.204
3809,186.42,0.3,5.57,0.556,17.0,medium,priority,540.843
3810,362.01,4.1,0.9,0.726,3.0,medium,normal,685.781
3811,164.56,-0.4,3.14,0.908,17.0,medium,normal,380.692
3812,168.09,-3.1,1.93,0.59,13.0,medium,priority,486.535
3813,111.44,-0.7,0.0,0.956,9.0,medium,normal,200.655
3814,142.25,0.4,1.49,0.698,12.0,low,priority,284.899
3815,316.54,-3.7,6.2,0.461,6.0,medium,normal,863.405
3816,219.53,-2.1,2.34,0.471,0.0,low,normal,421.355
3817,,3.1,0.0,0.726,18.0,medium,normal,333.571
3818,44.86,-1.5,0.84,0.596,6.0,low,priority,152.034
3819,42.07,-2.2,0.0,0.589,6.0,high,normal,164.609
3820,137.07,-0.9,4.31,0.814,7.0,medium,priority,391.255
3821,264.85,3.4,1.83,0.828,5.0,low,normal,491.919
3822,278.01,1.6,1.03,0.904,8.0,low,priority,470.618
3823,190.96,-4.5,4.91,0.93,9.0,medium,normal,699.517
3824,206.27,1.5,3.65,0.758,6.0,medium,priority,483.978
3825,175.23,-1.5,2.55,0.835,15.0,medium,normal,431.774
3826,202.5,-4.2,2.14,0.766,15.0,medium,normal,572.079
3827,83.47,-2.4,2.04,0.948,7.0,medium,normal,252.092
3828,205.5,-0.2,2.83,0.777,4.0,low,normal,352.02
3829,121.87,0.1,1.76,0.335,5.0,low,,160.734
3830,84.43,-1.1,8.69,0.851,11.0,high,normal,477.099
3831,130.98,-0.3,0.0,0.944,4.0,low,normal,155.991
3832,81.59,2.3,5.83,0.787,15.0,low,normal,411.298
3833,94.17,-2.4,2.05,0.853,11.0,high,,346.272
3834,140.95,4.9,0.86,0.811,21.0,low,normal,410.08
3835,147.04,-0.7,7.46,0.565,19.0,low,normal,404.639
3836,185.35,1.6,0.84,0.801,4.0,low,priority,364.387
3837,131.47,-2.2,0.0,0.548,8.0,low,priority,243.232
3838,118.87,-1.7,0.4,0.797,16.0,high,normal,289.903
3839,228.04,0.7,,0.755,5.0,medium,normal,316.177
3840,89.6,-1.7,4.84,0.894,1.0,medium,normal,307.961
3841,,3.6,0.52,0.764,9.0,high,priority,547.426
3842,260.23,-1.7,3.38,0.458,3.0,medium,normal,543.186
3843,194.34,-0.7,5.84,0.616,8.0,medium,priority,522.806
3844,311.82,-2.5,3.38,0.539,6.0,medium,normal,662.844
3845,273.65,-2.2,3.37,0.786,19.0,high,normal,586.445
3846,65.55,1.5,0.0,0.713,11.0,low,normal,149.839
3847,83.32,-4.6,1.31,0.899,11.0,medium,priority,414.382
3848,293.22,-2.3,1.4,0.557,18.0,medium,normal,515.262
3849,85.08,3.8,2.86,0.565,5.0,low,normal,350.977
3850,119.6,-0.6,2.31,0.555,21.0,low,normal,212.407
3851,275.6,-2.1,2.93,0.821,12.0,medium,normal,607.411
3852,76.8,-1.5,4.64,0.682,20.0,low,priority,270.069
3853,55.3,0.7,3.55,0.634,17.0,medium,normal,204.09
3854,205.17,1.1,3.45,0.925,16.0,low,normal,445.522
3855,108.41,6.8,6.31,0.894,17.0,medium,priority,897.259
3856,49.52,0.3,3.75,0.77,17.0,high,normal,200.311
3857,191.97,4.1,7.38,0.716,16.0,low,normal,798.725
3858,210.22,3.2,7.01,,13.0,medium,priority,904.129
3859,252.71,,0.64,0.579,16.0,high,normal,661.253
3860,53.27,1.0,0.35,0.865,14.0,medium,priority,156.206
3861,140.63,-2.9,5.99,0.528,22.0,low,normal,455.69
3862,237.8,0.4,2.38,0.536,0.0,low,normal,399.736
3863,246.02,3.3,6.15,0.826,6.0,low,normal,699.976
3864,166.26,-2.4,5.86,0.85,18.0,medium,normal,513.591
3865,61.61,1.4,10.57,0.304,9.0,medium,normal,450.352
3866,216.99,-3.1,0.16,0.555,0.0,low,normal,395.715
3867,207.18,2.4,2.53,0.48,2.0,low,normal,466.607
3868,244.66,2.5,4.19,0.859,18.0,medium,normal,610.212
3869,70.84,0.3,2.89,0.713,21.0,medium,normal,139.659
3870,167.37,2.5,0.0,0.487,19.0,low,priority,312.989
3871,154.46,2.7,0.33,0.897,18.0,low,priority,339.459
3872,99.26,-4.1,1.16,0.677,19.0,low,priority,340.907
3873,287.22,0.6,5.03,0.865,16.0,medium,normal,673.488
3874,262.67,1.4,4.08,0.224,0.0,low,normal,529.317
3875,49.97,-0.8,0.78,0.773,1.0,medium,normal,105.43
3876,272.04,0.1,2.98,0.167,13.0,high,priority,618.547
3877,264.48,-3.1,0.84,0.809,3.0,low,normal,472.893
3878,105.73,0.7,0.0,0.614,17.0,medium,normal,182.303
3879,246.8,-4.2,2.87,0.693,17.0,medium,normal,687.664
3880,150.76,2.8,2.69,0.551,0.0,medium,normal,431.356
3881,215.43,0.9,0.16,0.438,18.0,low,normal,276.703
3882,88.66,-1.6,3.1,0.615,12.0,medium,normal,284.632
3883,95.69,1.3,0.96,0.363,20.0,low,normal,210.43
3884,122.13,-1.8,2.25,0.601,13.0,medium,normal,355.947
3885,172.93,-1.0,1.32,0.438,2.0,low,normal,271.697
3886,303.61,2.0,4.18,0.683,3.0,medium,normal,669.614
3887,279.95,0.8,6.64,0.282,23.0,low,priority,710.627
3888,232.5,-0.2,0.02,0.384,2.0,high,normal,317.513
3889,50.61,-2.9,2.28,0.397,7.0,medium,priority,251.741
3890,91.47,1.0,5.31,0.508,18.0,low,priority,304.288
3891,66.74,0.7,1.03,0.843,0.0,low,normal,142.188
3892,195.04,3.6,7.93,0.667,1.0,low,priority,781.238
3893,159.05,-2.4,3.32,0.978,9.0,low,normal,445.691
3894,228.48,-1.0,0.0,0.615,12.0,medium,normal,356.885
3895,238.57,0.7,1.42,0.846,16.0,medium,normal,408.551
3896,70.85,5.5,0.93,0.392,9.0,,normal,410.735
3897,211.88,4.2,2.34,0.251,13.0,high,priority,736.018
3898,,0.2,7.48,0.72,15.0,medium,normal,268.8
3899,275.05,-2.5,3.57,0.243,22.0,medium,,624.286
3900,142.78,1.6,5.36,0.804,1.0,low,normal,412.019
3901,218.82,2.6,1.66,0.847,22.0,low,normal,432.101
3902,133.7,-3.9,6.95,0.327,2.0,medium,normal,595.6
3903,55.95,0.6,3.03,0.975,15.0,medium,normal,186.155
3904,205.36,,1.64,0.715,11.0,high,priority,416.946
3905,164.43,1.3,0.67,0.928,7.0,low,normal,264.041
3906,268.59,1.5,0.0,0.798,8.0,low,normal,372.429
3907,229.34,0.6,4.81,0.589,0.0,low,normal,456.537
3908,199.47,2.2,0.0,0.378,20.0,low,normal,298.841
3909,315.44,-1.9,7.61,0.951,18.0,low,normal,766.684
3910,49.43,0.8,3.89,0.916,14.0,high,normal,206.848
3911,104.01,2.5,4.36,0.954,0.0,low,normal,358.089
3912,83.24,-0.9,3.7,0.706,19.0,high,normal,260.352
3913,311.55,-1.6,4.16,0.752,17.0,high,normal,785.784
3914,187.14,3.5,3.74,0.958,4.0,medium,normal,568.774
